msno,is_churn
r43QI+HPCcTyJtbcOvhUc3M1s4RQQop3Jkrp1WoIk84=,1
dfYty+FmKxCVXzFp029qwH8c4bYsL6VZFp1at1xNZ3Y=,1
1BNkejVTpRTy2MnWskm2vuWWeeOVdpfnegPmviXUjrE=,1
ejRCkQv92X8uYWRVb2myt9Ro57ihlpCaMJA0OqGAll8=,1
ZNqFScepj4ww02NkzAz0RoV9Nm4fweWYaQECVzR9720=,1
nYXvLPqz2kR7fv8XUUgG+KTgMCkkEvlVy3fcQCB3bus=,1
f64fygAwGMPbPzsIc7FcY0yrj52/vXpdohIen5jwJOQ=,1
XFKV/oOxc2gz3r+Oxjqo9880c+I2UchLvtKsJyGyQ5s=,1
7J94IYzFJmX8OOG0wg6afQFDFEiK54i782ePAi9VXF8=,1
kMPYz5Fu6GkDudLt69uiVXFn9w3EiBJMeNomCNFxiP8=,1
az5wRowR1xsnJayarc0nDlXny42WiAAzNK3EaRA+9Gw=,1
TiFy8sFMPgpMCC+LPpmSuBeW9lQt4+5UbQicBs2Mt3M=,1
sqlRUXPqAAqJ9m9MyaNzS/bwXqeee0E+undm2h2+Ks4=,1
qUFg1gtBCmlWiUUjEMk1sdxTI4MxRRRJEMiMlF3OXCs=,1
rqQRL1DWPD/CiAT+Ieofp10KBgo0vXySeVrCupND6Fs=,1
R0NoJ+eT++5Nc2hbrPb9+nwaqw87jhriuanSW02F7TQ=,1
x3Ii0ksReMFC9n4H8kNpOehUdUJJ3PF0Jp2DH6TNLKI=,1
dpITL6VWfVjl5Bs6H1iPAKPOUqqkpRJ589P570YAZ8s=,1
lJdOoAHvkZutz4EPpqC0gErE9cQ+VOLeC3XvrERyFts=,1
kAxPngjxV6yyDU6AD6l2TicPh5Cwh8T3uA6HdFsCcZ4=,1
Xz9d9qouMGaDJfPz1IY2ZgEUsTiV7y3MSMcdegRaxGo=,1
tTlPhhCmcruUHEfhG7nUSzcF0xbi0fPalMtHJrtgE8o=,1
pZq5ZlDeycgzd81cm6b/taxYpShHQV2Tn5bOBz/+Vpk=,1
WogrmbxHGSnpvcqdXF9Kb0UJXS+j/CYn6FOd+Nqf6UM=,1
YB8U3bIjs2scCvPgsNpzEvftFYnq7B9NoJuzWL0ERMk=,1
smQ+GFdiJHsEbBbU9jVNIs6+uQohOX96Ckv5kexKYes=,1
vwz/pdGQ9shlQtOU/aQ0lc7ob774O8oUgFWt5KpBowU=,1
HUZosY/6+VA0eT9Win230s2C/HSKZOH7agiOB0eGfUI=,1
ymz5T4Ud33r5FSo0xBLntqiv2LEJi7UtkSWGm6uFLFU=,1
5LiWVwxkuPAT70qKhjYGeDnKlKCBQZaXpCOLI67CJtM=,1
a0059eGFnYEClLZwWlX0yB3QP3wU2G6EmVfRDXzN/e8=,1
iszSsm+SZ9PSX7j20FRjP+q/fYMkDqidDnIPhIpfzOU=,1
5150OhiLWUstappclBeF+Jsk4VSVTiRhSNbibWMmHIA=,1
crAycwIv5aVDzxAoMlFIF6lOLhFobLulgualB2vbsYc=,1
ZmpsZku8g1lq+8KfujW9wFh/hgmt4N7IDOCGekCNd+c=,1
xZzr4jxOfybGIBMo4Xeoow4GggryPkBLyvWRkxQ9PsU=,1
9n+aZ1a+wE6Y3Z+lj9rnYzIk8P0rRDhcEuuW79wjapQ=,1
yOcGPap6KFMrkOqxIrknmatr4n21qnmbl/+eaBxAWPY=,1
4wUBGyOdiiiDZj//BZxS2sE3pr3h008n57cbs7B9nJM=,1
sa1L287/Rhw7fHE8wbhr095Ie/JVZt7EadmLSR4lysg=,1
TsHsXuuZo8/nILbeQ8bLs9A2fDSlS4EPYE/DDJ4vy4c=,1
1oV+io+0UFrwwPGtNO9vA187CO8or/+qpdnjysp7IQI=,1
JFjvCv/eQoykpg6zpDco6VbFANdL7oP4QOjoaJqUy/E=,1
sk7l9UuADIPA7ottyJB4dtS06LQCxLXV8Gki5nGRWUQ=,1
RW5gsLMyVf2xc5QAOiwGV7sqhJb7xPMQmDdGxGZkt/E=,1
FxaJoFLD2XoPqAl1eehk9oeolRqnphr1/GVo+OWTXeU=,1
NDh8VVtawgZOJvp3Yi/Wb4mcpr1aHqSbrj/hH6v905w=,1
Cf0bCy+Ugp3yg0N4N3wtwgPIoI5dcH1ocdDUJhRYfMk=,1
HcwPoeIQ5+HMqMtj7G8snwTh7yNM/RLi6bvXNsG/gjY=,1
l48G73Rn4OaK3R5aK2bq7vbaxxKfgrHwuBSqrtChQ9Q=,1
MO+7S4vf1J6ZUlFWm8MEo9dazfAGC87+qKbMSQLAs80=,1
GnUcFvZKxy8ZWiYC0UYxeQ2lM4j4QHyQATMBIjRbweQ=,1
yfJRgz76cY+02niTuAP51/bK/bh0IH3hSGlvZ1t+d1w=,1
gW0fV2Zv2TLh5X0Q+R+kyq/8t6OwKvtStINV1SLxNWM=,1
e9JOEc/kmdwv1UzZt+hF0mhzweywajnt5qEsJlRoDk8=,1
yNp9M7saSFaaiQP6tVLu+YBNliKkE8lDdfZuQjHNo0E=,1
xmDFq59dnw8M0kRXhkx9BoNiy7bZRcy/rukL59Gx5i0=,1
q/ZaHtlniBMcy44nFcVGGNnvN8EspeyXVWoZdExajYM=,1
Dnd7l1tmdNHdFTe9fixtrpiK03UU6HIEN7ZKtVTQUdw=,1
o8xFjUgFvzw6oxysMEXygPhx283XNQcZcyz0WXdgCYc=,1
euDmYnVyPEh/YwN9YYEkLT6UmU2/3xPPHzGXgamHQO8=,1
rfBCWbsjNjGCXXBr6K/ghtqOnJF1oJxfc3wJfFFIKKs=,1
xBthptTg6l+EYMpT01JHHiK5cIEid39uNJsO77n4990=,1
+XTab0WyBmhl2ZsytKpTAG5E9pL4bI59WoA2VKcQZ8c=,1
64i5Jv06XtWitcXNZu/6Y4WVF5ZeCWwL/L47DaUNw2Y=,1
3MyUgO6o9nInLy/qXUdg5Y42/WRKwvgrF37yQwT7jGM=,1
VFOoo49qbsAt5ek06GOgmVeS9KtfC6P5Mq/I058scYw=,1
bgC3CwkvpG0GRxFOMAg4P+82dIIEmr/i/1uZjkSnq8Q=,1
NwDMGLKNhPmNXS+MlWJ08VkD9j9ps1agqR82g5h8qEU=,1
GvHsMSkE7TjsE+Ma+Dm/B562GM7SbSmxRHu7im6CxI0=,1
6bNVQ0UyttOCMrSoHndAX+rwnjZMx4Sczf/aiXlfN34=,1
gHZV/sfMis/Jp2y5qQVD18LvCGZ889UyfSPUs4RQl48=,1
wPCOUZtEQFYdS+FmybylDILJ7K3nUst3pNP+Fa5mDU0=,1
3sWYwFi88UGwTtk/7SCZS665DoHVOfDLSOjxeT2qu8o=,1
u2DbZjby1+oWc3eP4Jn+LbAdGGWWfolW3E/dyjZGJrg=,1
w9eswJjLilVoKCsgrEuiZ+tHfH/hsn/p/6cJ0M6u+og=,1
PVEkiLM1oXuRQiJEb9kKuY0h/Zrv9oeqhgIJViy0yAM=,1
LywH9C+fPcdOSDhexE6fJIHVNEuEZP9W/MSi5fPVb6c=,1
ctjWLV6lUMiL6LiXlmhx8QrdvX/QI0TN+EGpH+otinE=,1
ij0vkTi5l4ynzjCNRaVXpUnK8SEkNjXcZim/YIKzelc=,1
nUFDdE/ghRzWkS/sXy4rUODCkbn0wVh2xtiD3892MTA=,1
UyTq0Q9cEqGKUbJiDkUE2z0izCsEGv8bvS/TI5JTR5w=,1
9/O3vM1U4DxHsoUOe30YNx2abUrWtNr/ZR1FJYaZjXo=,1
xMw8NCSlF25910/qbADH0h6BilBmB59BUTUKa4quUdM=,1
egRF7XOv7AtdupavNpU30js/q2DyrgmM3QBFjHn7uW0=,1
+IieMj0dmLZOGPEjqUsw28j7KW+Rhmc3Sw491GlITng=,1
aXTa6PNg0f/Ff3bu107nnPSQfohWO+CA0wbFSNvK1fI=,1
hFOjOrXnDFhUOB8Iq9hh1yBB7XmaDj3YoU9tw/F1f28=,1
EDdIJ/y7JaZgBOPeYWBaUqMU5RXhN2T0CqudfBCinGE=,1
PVOSniFWCDdbv22ufDAS52T/P60Zx3L+G7EWOZ/6t5M=,1
RpR/yEFjBB8EsNTXwCF0l1RPV2N+fHZUv+AzEF3JQHw=,1
w+jxiOEavT4Fj+E60EJNW9xySpqS8/6/1xLCa42Xs2M=,1
yM/p/k8kSLlPoG2cVA5PTJ8b9XHlpCip9RY6YmXX+L4=,1
LdqD9vYI+95eq27tQ6tHAF106Ol+dfoUGztkEbJRzkc=,1
MHRcriWPTB7Uv2sK1nar0LBFRaGv7dePzNI4fjH6tvo=,1
wUsgqCfx800lC9Fqfn0IRCGDpzOQQxdEqWggor5fK6o=,1
r5zgDhitrooG9yXHu+vhizermwKkS+XSkbwAq996df4=,1
jqL+TN2QEv9A+v7LHEsq4vDuejwYp+9F7dzm+j2x8P4=,1
uB4si0ekROJlpY66iRuhl8VpKJxE9W/jXs5aqd2DNTc=,1
Fu/cili8zXoX9LAtEzvVwsGa113kt3TIAe5YMqNJZwI=,1
n0t6WtBP0tWHA7haQuCbrl73yUKXgMXPNv76RtBwEpU=,1
/RHvkeSqTo1XsYP8/8FgujwQAXAwQgKq7yiXS8z95a4=,1
dZY/pV89AtIHiK6FLCAoRWvoeff4GiBgah4M/tCyUPk=,1
g3G3pQMw1UzMdblMr3faUH9wOAkBWBOFxXKwcjlJhGQ=,1
4N2DSR2TeNhqUm0JQreDbK1iDnkjIyPEkYvftel8lMM=,1
w3pmk8NL+bLMBS8qy6dI28LhOZkZx8/shhaKFUS9yN0=,1
nu6ZIjnf7ydHz9BOWPtknNikQUUXFZWn/hK/rnOjcso=,1
8yOC9pfDH0X32UK4hSmN1tMh5cLUAAtcG21T/LfZ1II=,1
EXrZJ8A8IwSKgKXaB+Ib21eBH2ryTFEwuU3ZnKApkdU=,1
zztg1DNR0a6n+9+CXd8WAfNZHsl5VvyYC2ngeXlwpkc=,1
Qx7JsKQeJkgqHAZ1ozPMrLhqx0O4glAsfDkDSI8dlxg=,1
/fImpHV0aXpOlUKqcAbo4PUqqMSofaLr78QV24uPaE8=,1
/JC4BD4NFh5dKCRn1In511JWC/+qUGwUgvTeiahWXBs=,1
zOLOjNuW+On/IFORfeAcNFZEtpgN7M+brT1Tfp4NXVc=,1
QI93Z+LZKpTMf9FiVRH6ofB8mM1niwlqP4SOIi11Nyo=,1
qGnofK5j7r+e67vJTPMFYGL9db2FqqNzrLDnba40K+4=,1
4FLWz+SovYwph/m1RVKuSnrMtINyqys71lmo1fZGqWI=,1
f2OHr5WhTHcWv8AJvszB4WnmuOYuMQauI6fW/AHShoI=,1
VZHqQX06I2Q6dnp18Y5h/aWYBIGSqQvRFqtKCbti1Dk=,1
l0+EqG9Ki3J6APYMtOFtQ6nXezb9uBMfqb7YwPdYj0M=,1
WxdgCDrTCU9vmpHJN16Xb+KgKAXDKZom9liP/bLa9Bw=,1
/8vEcLIfDLd/4o9JGSzeiEq3V22hR0oyyg0VpooKpu8=,1
b3XLjwmCrjZyrBCqAkDBY6zbMNT1aMKjWmV7kjDNt9Y=,1
INN+ucvjBbSpz6sp0j/5FQvgtMqjea2iNarzgRxzdv4=,1
tMcvWbVdPouMbJKmlU7DtJsWyIrSob9MGM43MY4X9Q4=,1
lpTUfgFZfVEXLbOHTXb7gVFb5t9hPSfbvnqQSBw3lB8=,1
wy2BoyZDSYc6NlswbrSWYswOdnGm4d2o6jtCIun/fow=,1
yj/IjHZqg7TQ7eKqKRQLi4FE06KOT2WjbqMq0KPMaMQ=,1
h9NKOctnp/KK5pB5SwowkL/o1YxFHT2R5YSX7FnC9SQ=,1
lrolwor514WSeAbA5zkek8Z47ju7xhLMTODxaqpxWAs=,1
+MoRMhxRKW2qgsRjEXTXveDyM2a2Z9bCFgfFmjM2Agw=,1
Y+sN8lMoKRP7SxTSQj1Zky8iuvZ+4R5gdgF96TckJDU=,1
DfkqEFRFroRIUMM4edW5+F8h5hHWU3xzmqz8jXU7H6U=,1
sqwC8VSiae+mF48enjBS35XO5is1hGITg3OigArHMmo=,1
8WIPf0H0LPa/HPg1maByv439PvXldEgesYIriCwAtgg=,1
ZyebWR+SybbQH9XI23ekaPwWAnsCAG3MkPDfjSfa2VI=,1
T6TzOIRO3velG5UBVoU/Soszx75p+HIWtetw7Z2QZRE=,1
NEtOclLSix8Vy3lmqRo4NbwTY8z8BzsBNxVVI51AmKo=,1
hdl7ljz5ipDRVJ+a0JbKiJC45ji6IuMJkMK4V/as92s=,1
luaIoHSy1WwE5FVnM/2yGtwsXGdIE5vxFJXPeDomV60=,1
XpuQ/cKYIzW8Smkua0ghHJsla45CpdLvjEj2iOkUXJs=,1
HYKJ29oSqlaeoxDpWuEjUMwkT4RYltwlv2nVQT/2f5c=,1
pnRRMbU4IR/nIh51b0LEcKhMIfDNXRS2SownKuYX5d0=,1
FlDVPDKK0zN6N/w5YpbiBU6faiR2kd7EfLXrE3dBgIQ=,1
X4Qt2Bz9xWxaeK871E+fYX8U/dM4+hSAhwOU2BaELbg=,1
DUzfFrumRHdCe8t0WmkwEBlm8GK4Ght1qjmc+CwYZbA=,1
fZ1AanYMGcUrkFX+WD08HkNdoEHoOH94lAvoWUHc50Y=,1
5WJZnsA+RDo9qPYQ1GeflQ8NIrGfWta9nQHbG+1qCCM=,1
gtdd9QUTcH1A8Lm1quxRFKRajxUFVGbrpbq8PANPlDU=,1
gBd1J048y4Cb14LMwKfNdy6CEaF8uyVrRvc3Rbz4d0o=,1
XgnsLZgzFidKtX8zdqrryaSH69X6rO956P+Z7LLsmT0=,1
FJCrFPtVBqd/5hj5R8PO3oRTdcMT4orhUEOmJFOrEmY=,1
YMcshvnRRU6UFHxk6hg54K3f3xiQfVuGVXdfNm5BK7M=,1
7Y/L4ozncAs3mcPr4skf9KvXpnDbbvrbgTn+wF3JzZE=,1
nUjK9pkuxDc8uToepr9F1B8+W59R8nPn5RpgKGHNico=,1
YMpGyM3EDlreuwyNvEPxS7ZrUZbnmP93EeYzmGz+m9g=,1
68zi+5qJBHoBSMlAIs/M7htxCqIVcPC/TyxCNlGOsAg=,1
4kIWlI6TN5PLC+gTWdIycYLxxHCfleM25uAZdsAyc8s=,1
6Qf3tjVPxur+I9c4lGfwRiD4I3LJk6SxAov78U4KoVc=,1
BqZQOKjJyQsPLIS56N9qhx/WFPV/CtBUXwqaD+ioOnw=,1
WPXdu7aCjPMf0nhrKySQO3wtEsxUjBFjhhIJl7cXx3Q=,1
JRvH8D3MyFKL4tl8+SG2GdabJeqPMs5d3/Cq9d1YGak=,1
kXJY/O7blA6Ne6HCRoksxaPJP2AwXcQJfTYhwrIKDXM=,1
leR8jLPKe0GvpIjc/wdBy2m1d9BaiAF1dwygogk71Pg=,1
CTKelIJ8W4Czmn/f2vthfii7goxxVjjHER1pKtRgqZA=,1
gymAY2QJQXgLpb+j2fq5YT7ufRRvNK++qp5+0tg5ze8=,1
ZBAR7X7lDXo+RDCpieuLepm4+602eEF58jenYsDOgVY=,1
Evlz4tQbREI/5Nk5FBnTCUaRi+KZ2RKrZG2v/XR9hWc=,1
krMH30ucb5x4Z01INQf1UIIsNY1v+vaLN4uo6+DqyDY=,1
p68DAE/y71X4jzS58ALollAzEuZrCelnZAW0WaQX1ss=,1
HzJ0SIB7SBe8MDsoD8vYzdQ8wttptFN85huTcIj8EQU=,1
uOpk7FI8YosUrE1DrWUkaiWyLuSgP/DtQqDrMjdvtSk=,1
Yu4EoBqYCwOEYolETYn9RJUtQfDYDri3/2+DXzZpk40=,1
rokaQwv+1yFDr1eV/wMLrNGkdim/D2S46BgZt21x+ck=,1
bUFK/1gGUya4F/bHFFS1HfUAowL5RDzdIXGVcG3qSS4=,1
xnOL0bC/pwZrhlLanTVbmOmLOgQ4spQsJ5Q7+yzPBCk=,1
u7EuAKkkVGV/W6tH1kX/frgaCMK+ccJCmBYCbjh71UU=,1
AuAGmGMJcerBF+KbhtxS5XyBeogq+17xTf9+9W+9Nv4=,1
sZmXUlhaMuSD9KrFTElTGrzIZCIeyXPC+kPKUcZr4mA=,1
H7OZFU/cXA08EZ0WVQAe1f+QoM1Mnb4KNmu8/3A0azA=,1
qpFT+JenIauSRsmvjdmuoN4LsheD908Q1NyI4AQEO4Y=,1
5LF2F7OkRL5wq4Ho2SSo3lz5MD0stuoGBPv4mUVaqhY=,1
WFWHAiyCCZQroihGOTVCwRComGQxPwsFK+rg3wHEAj8=,1
hS6K2x1r+ZDW+MKLMdvc0Cqk7ZQXbJ4Jkf4zIrYDYOA=,1
TLWRdU9RXGWUDDThFgE/VOxLjOJfClWEsS/yDuTzA3A=,1
ALG4pghYyHf0Niz1WO4p18WW565Irc925qEcneQpX48=,1
Mj5wpHuwmus1/7f/TRXa+OuuUpZvLnZwhW/upp98awg=,1
XC/uWKRMYJv3YWdqVKFIECYvhkhTMhG3xyqOucI93qE=,1
YLeWA4YRE7YXSZKMmK3AM/z8wP6r6IDRQkOKLezL0j0=,1
91eyCHiQg+G1CZCONd9Wc8t8LzXesTh1aKe1DNGVK58=,1
dP4ITGWH1tMtF0LBLNzujSicwEzMA2HM3nqyVTyeXlw=,1
PVXrEyIZGWYmuAzfh7FhsykFdelD9Zl4DJQX6N+YdPI=,1
7QwYq5UV9GGy+toQMqhgUuzDV9j2es5gVNbsnTfCAwY=,1
gStvMnqfNWujKWrbFFjoICD+/jLXqQqBdCJ41ZShYIY=,1
81bZC+KW9T5RtdT8EtKFfq/VivUn8WnfffwXH9qwokk=,1
5ac484x9tt15Dki9K1eXPL9X92CPXoGP7Tuwvy8Bj5E=,1
Ycg4Y1k2i9vRavpZrG+yC2muM2aUWEN3qmBbW1WbCwE=,1
/9O54KgeX5FqkjAoiQi6JSuG1ewRDo8Z9XA779cZzdE=,1
bHw3dLBFkNsiEjrUDZ9eVSRIDla42jHdXVdqia9wqlY=,1
JHpDGyEWYicaRGTlXZ44ErVLkZ+EOOPCL1hgrzE965o=,1
/C6gYU7Zrz8MLZxUu3Kyb7wA+IIch08hSQ0HiOFQKb8=,1
m3NU/JmYQMYUCPVvt9ioWBGarCGt1I8lgD7l+fRjgiQ=,1
JgmD7zQiP5QGv0Hdd1iQMiezwXvihsyFXJ75XbWS/x4=,1
oJRt/T/T1QDkkwAQFIv4uplVSZy5feg0wvlLvDens9o=,1
9wjEKUfXgcXwi4cL12+y+ORb7ZwiBaEab5oF3vabD94=,1
9nrisxxPVlAVks6CTOEdYUZ8plSE9wuyIRgLnILJB84=,1
SaPpT9KZmf71+GTN1sCoHFYJptWAFhvVERFGCzfVw64=,1
NlaDESAre1zAYk6KUbXFGgdc4/6oRWLZm0+ANSKiKYs=,1
TchB9Sje2DaRn7+Ox/HbEHOPhGyQqPqm31Rdu2vX0tM=,1
GDgbapkumWfE/aa2kYxwMM4xKdsDT67afvrCCMKhTMc=,1
IrWVC3jXeRDwy6cX4s6Xi6cMFJkp2iDaLnrpQn1Uejo=,1
XxRb8GfFhKCoSlX541WS+SyXcqkVuVHwjHQ2o5Fwa1k=,1
AMchYIYsEVtXn54bFiKDtvVH+g5pGkj7ilu2gfQ/vxM=,1
6/ocnlyuDCJy41tOlrBbGBmcl0YiK35IAxKsa6uug6k=,1
IFjrEdUfBCeTIhZ2+NcdWDRCs0PPCLPvV4vj7eLP8QM=,1
NOuLlYEC4uzxBnwsVGMZXWzXzBHWOwitQwb9YBZAkVQ=,1
1hrSQFEnsh5hKaeTK+ciXUq0jKIJ92P2eYhtx7/jqP0=,1
XctC0UKVBSlqx5ZBsOevIfZPS04k6szaZ2HIZgv6NJc=,1
1pbrR8fCYLXvtakQd5SOga2s+FZeGJhYgihcWUym4VA=,1
NSN5IbFI0fJcpouwBDLrcKcXKbEdC+XQCUkKaFi/lnw=,1
8Oo6ropLtwE2E8qCyA0K6tY2jYPSU7B8Kxswf71raYw=,1
aAJIhJBkYVoaLyhb/faK5vxMRVQIzBai3wIQsZ+mk3g=,1
slE96rHL/KOvYQYox4X5mb6e5aDadM5et+qC8yeBvY4=,1
nNRoEPu8Td10Szp9RbOZj6G89uWgvaU+0xuHT0DKUik=,1
EtZEYK1e98By4X/SP6S2pejv9IOEL+Bvu4A9fn/1Tlo=,1
h/Bj17W4kE2rIx2SCn1oBvUoeJWqUPVSEqwhPaHr2M8=,1
JW4doZ8a/j9kFWeVkWzqJ+tsGqzl0YehNGF1cmSIcv8=,1
rsPHwhzNL0SDMQoi3FZl7x33itae5qfH+I0r5Nla/aY=,1
xxEiUdPPA/ay5MNZSaqcD1uW7UhAn9mkVkqtus9niJE=,1
aJDYoLP5i9new4CNRYztMYqwNzuVb1uL/+AsHJbNiEY=,1
VQG3G4KSVhwDddUi+A6DgOnJspoPqdw7rEEthzK0ziw=,1
ex9GzdLvEHtb3/uoY7d4EOlvTm24BC83Yl1Xlbhgsd0=,1
tIeOs3qlH4i36C5ZE5m+vwjYadQ0BfK9UGJPIt9npgY=,1
nVIrTNm2VGp5flujy/toSncF6UJCY3SEzZSDZTMawJ0=,1
HFl3i8U1BfRaC9blKW+wTLswJhBtGN3rsQp5odI9WdA=,1
Jya0XMmzpD3/3Y34K+e3tsHMaPQ5ItOI86KRBqOEtUI=,1
4edErbQXPsuZltd5hFqLg4CxvfPPtfunsRLmf4ejdwk=,1
hIEGD9YjebQyGyoTKnoOpV2szN58U4NXHCExHaFFdOc=,1
GcwU6P9bt+4aZ2YaCxIwCuv39zk+noCt0ZjZVfWkmHU=,1
lxVS4cB+y1ML/8BX2k0pynAty7RAF3cKUt0Qw9sagyo=,1
YT0qNpp1Kp2yt38i5Zkd9jiE6b/Branwd0luxWrCUNg=,1
OejiQ9CAohO3tp7nYooOGZYIQvujLIeWAEjENYmUGBk=,1
OyQ8CJjfwJA59LAADorqB/wzZElOvBTjL1apGvbZt8k=,1
CyCfHT2tvz3FvhSF/zg20RUaCtpLX0XkUyUzfbI9vfc=,1
NZjDH05KrqNxebGpdki9VIyqUxnC4aUXmQoKfnAwaYg=,1
QOXLFaFQj5Hc9w8D7zRzGY7T0XWE8vfN6oIIp4jIoHo=,1
4W30h3DAtx70tQVX2xw02zrpfeOmPbYJ1o2ui/h3LHM=,1
bZGqsCcZ0vQ+/F/9zG2A/2+xiiQkMs/tFpF3MkVa64U=,1
mOiHBlF60C3LuxKPshr6uYC9QoAqpUvN8hKj985Nw24=,1
PpluDakMup1+mG2SbX2LqWDZ64ObIPdHyCSICzATNIQ=,1
JZfjg8W4KjfuOyqOaJtziy67yfFHgfDRwfC76rWpXs0=,1
cCXPNgs5BXdQaQSauNf0GVA0Uz8Q7vGGYU5hUw5gz7Y=,1
sgGLRgRSDihk6xmbXtd7rrwqLB/iaBcbnyz3rTKMMoE=,1
UAtkdJ0+IM6kDmHRujhNVI3BLOFqAuw5BDhFbj+nb+Y=,1
PXktE6ZRzNd4xAxHoVLxxtgOQtBTVOBlp/ekHfiqWKk=,1
C2MR8zOLpL38ZAQgv0mYPb4r6rYjKo2Nki7Z3BZn0qg=,1
YfDa7col2qWmwsKYDp8S/hWXyDRATne9RzK6XkJA2gk=,1
ALLjvPCHifY4BWzIGJT0PRxv/e3hZyJEIcCbdeSTOD4=,1
HYaBO41NFTvs4th9UhSm5VDDRXNPf6W/d+dhhUZf9Vk=,1
x8WzAphRf57JDV1zwHVMpAsPhB+IzY/ds2T8nldqREc=,1
RK0CbRZ7LhJk4Wv6fH5XGHgKg/tUBv0A1AZFADD56xY=,1
VfOs2iur5I0cr3VjMvvsxRkJ2Rxvw63Rm7LRtIGCnrQ=,1
j6iGNUbVqNa97SiCIrCiP0YyQpnb8VeqCx70Uiu+/Js=,1
gMXokymO/pxqxvar72mEVdIyJI5Pb9HIasr08rEBNpQ=,1
Qg9nRGGnODhXt14M23y4y9VCtT5r+6fhFExOxeo19JU=,1
IZPSAQN1+Le7hiOdRggtvr0lCLhQ0qqJK2L57+DUNzY=,1
BFVr5Mv/5mxCsff+1Qemv7svKWP4XS1xY182HpAW/us=,1
l1R0jEHkQXTQYhOcpDG9Q7uEUfkXtfpKl4M4DSOFn0k=,1
ntIwYtFFaoKiA+NRjSq9PFX6C2W1jtrCEGwPIf5Qm6E=,1
cU6MsCV/QSbZ0s6NPO20FlQLW3IQtUkJa/iDTxUosGg=,1
N3E6/Dvv8OoXIYKtWy+vs7h8YWDEC4snOshRq/xRfKU=,1
cdgbx/Fh3C7S9AKYQotPMERAx3wBLFjtItD7cYBB2K0=,1
Tkk1tyuGbGr3ENTZ2lM9xuv7Cku9ZluF9/gxLGn2xE8=,1
3bA6At1zzXbe/tZv91KvJfVbFqIXpUbHUc1NB6uJeQU=,1
xJ+ya5dsp/CQi0rKQM2iJ3EXLqEAWh2zo4mBnJSMHAw=,1
wwT8Hz9qt7AmsA12yv4cjg+LF+7PswDezr4SgkowUr0=,1
Ss3PFZvWecFN8orB5Sluq7XxfWWBFkh7whu1/2hf/Zs=,1
2RpSWL2LWnVV4pGXJFn/DdicopJ6QDdjcBm+PINd7c0=,1
bbwIMgOP1m/sokq2tqHd8NxBXEs9KrLusvU4GPpjOik=,1
QKC6/VbUKPDmzcJl5u2sqGx1VDJk84Usr9gLGOH/Ohg=,1
plHU7Kd5KPUHCXqutxcxgC15pyahjqC/vQEbwVP9jOQ=,1
0vU2mMGwhN/ny+snR2ILNASucJIK0l60C92p3M9rWMQ=,1
Rk7jctFi0ZjaxqPBF9xx+STqfkOiv7A3Zee3fXPvVP4=,1
bXg0Tn1eJ0o0YmbIqSpTMJIQXHyiVxaIhO5s5qCBCV8=,1
G1KhBuOz/zAZA/bBRk9w/tlqZxYwMrlhb5iuK9fAviQ=,1
/+ej9fOJOYXQg7MgBUe1e1HfIUuZ3PeoiAmme1dSoBw=,1
g0CCY+NiTIEGAfhn+QCjextnmYzqSbdCViR3fChe+YM=,1
QbuAf0uNZF8CkhA/3T+vWlMA98hSOSGdJE3maxEkgcQ=,1
bRm4NTjY9fYXe81XJ8ZiF6iHr/Rz+LdXwIQtJp+Kqo8=,1
g0uu4Q9/kXBMZGL6fMiBrD9WRvipRbN/Fzn9QwSQAY4=,1
j4ThOVsegJUb3i7SZ85T6SfQJ9bbQEpTUZFnz6R/wck=,1
VrgLEqakBGPT/Z04MJcux6+xmxuGFhhxtv3fb8wpxHA=,1
Y8JBgPuDi+C98WbRuok0avQemXXEw7RZH8ErxdhfFLY=,1
RPUg3XpBQgS7EJJrlNmv4/3U9vWEOg/kRSlxLifsgEA=,1
ZwMHmKbsrOJ+UAvpEwpMUG1u62TlUauJfEUcZqWUvm8=,1
WXTPxGP9T+DHianMsX2DVitSZ08PdoxLc6ifLnddmUA=,1
1GVDFJTw4ck2NFwiQkywcEGbq9IkQyHF5ht91DzkNvU=,1
vJUB6EhR1pYRZY4j6a96yPEQRk+D/BDFEfnX31YZ/E8=,1
B1tQ5zFc53PqrLxw+YCUJLA2J6XCXYrJVqc8Ua4lP08=,1
PQUE+UQnby7zGxBaD2Ud6lX//0d5owHOrCyDucUElbA=,1
oL7YXMGLF4NomTroBLilC8GfEvhQLOiNcRFrZu+b33A=,1
UVhJm5NX3/qC2I/6ruQdV1Gv4FkJjC/Aqg/8jqSgZZo=,1
xVvmgMq/XCKSUMDU2Eej78CnFMbJhDpNEc63Wi4NhHs=,1
5jnMRMnns3QYPybUZmwg7RgnRtn4XEUjl0KR6S9By2w=,1
1+9eKq5mfg3G3UsEV73CGN18bcxxn43Jkrm4AYqNrZM=,1
kOEZCcgPK5d9oL0xyLZocylAR8aH8MWkPOTfYKk24mI=,1
cym3k6IHhdkpnD+AtayBqUp+eDKtGsbPlY3w6nR88vY=,1
DJvPMYN1B1KhEyNcZYuD/pNjXsrM6hg6nupF2QhKsoY=,1
KX7SyN64zKWEZ7+vROYINWCWufiuYdxV/JDhuUSHb/8=,1
jp1kmH007MzlQ8fPaPr/LUQ3srRIIe/HL3aBhWrjGkY=,1
